id,Date,Year,Quarter,Month,Week,Country,Commodity Type,Commodity Category,Commodity,Movement,Units
4678,2014-10-27T00:00:00.000Z,2014,4,10,44,Canada,I,Intermodal Traffic,IC,Received,576.0
4679,2014-10-27T00:00:00.000Z,2014,4,10,44,Canada,I,Intermodal Traffic,IT,Received,
4680,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,C,Carload Traffic,10,Originated,2051.0
4681,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,I,Intermodal Traffic,IC,Originated,
4682,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,I,Intermodal Traffic,IT,Originated,702.0
4683,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,C,Carload Traffic,10,Received,232.0
4684,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,I,Intermodal Traffic,IC,Received,
4685,2014-11-03T00:00:00.000Z,2014,4,11,45,Canada,I,Intermodal Traffic,IT,Received,377.0
4686,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,C,Carload Traffic,10,Originated,2452.0
4687,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,I,Intermodal Traffic,IC,Originated,35527.0
4688,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,I,Intermodal Traffic,IT,Originated,
4689,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,C,Carload Traffic,10,Received,196.0
4690,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,I,Intermodal Traffic,IC,Received,
4691,2014-11-10T00:00:00.000Z,2014,4,11,46,Canada,I,Intermodal Traffic,IT,Received,524.0
4692,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,C,Carload Traffic,10,Originated,3245.0
4693,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,I,Intermodal Traffic,IC,Originated,37637.0
4694,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,I,Intermodal Traffic,IT,Originated,646.0
4695,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,C,Carload Traffic,10,Received,284.0
4696,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,I,Intermodal Traffic,IC,Received,853.0
4697,2014-11-17T00:00:00.000Z,2014,4,11,47,Canada,I,Intermodal Traffic,IT,Received,
4698,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,C,Carload Traffic,10,Originated,
4699,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,I,Intermodal Traffic,IC,Originated,38160.0
4700,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,I,Intermodal Traffic,IT,Originated,
4701,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,C,Carload Traffic,10,Received,295.0
4702,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,I,Intermodal Traffic,IC,Received,546.0
4703,2014-11-24T00:00:00.000Z,2014,4,11,48,Canada,I,Intermodal Traffic,IT,Received,
4704,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,C,Carload Traffic,10,Originated,
4705,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,I,Intermodal Traffic,IC,Originated,31437.0
4706,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,I,Intermodal Traffic,IT,Originated,557.0
4707,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,C,Carload Traffic,10,Received,290.0
4708,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,I,Intermodal Traffic,IC,Received,536.0
4709,2014-12-01T00:00:00.000Z,2014,4,12,49,Canada,I,Intermodal Traffic,IT,Received,208.0
4710,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,C,Carload Traffic,10,Originated,
4711,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,I,Intermodal Traffic,IC,Originated,38948.0
4712,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,I,Intermodal Traffic,IT,Originated,419.0
4713,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,C,Carload Traffic,10,Received,258.0
4714,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,I,Intermodal Traffic,IC,Received,598.0
4715,2014-12-08T00:00:00.000Z,2014,4,12,50,Canada,I,Intermodal Traffic,IT,Received,284.0
4716,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,C,Carload Traffic,10,Originated,2554.0
4717,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,I,Intermodal Traffic,IC,Originated,42161.0
4718,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,I,Intermodal Traffic,IT,Originated,525.0
4719,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,C,Carload Traffic,10,Received,204.0
4720,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,I,Intermodal Traffic,IC,Received,556.0
4721,2014-12-15T00:00:00.000Z,2014,4,12,51,Canada,I,Intermodal Traffic,IT,Received,395.0
4722,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,C,Carload Traffic,10,Originated,
4723,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,C,Carload Traffic,10,Originated,1659.0
4724,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,
4725,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,24234.0
4726,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,231.0
4727,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,309.0
4728,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,C,Carload Traffic,10,Received,
4729,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IC,Received,980.0
4730,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IT,Received,219.0
4731,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,C,Carload Traffic,10,Received,197.0
4732,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IC,Received,
4733,2014-12-22T00:00:00.000Z,2014,4,12,52,Canada,I,Intermodal Traffic,IT,Received,256.0
4734,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,C,Carload Traffic,10,Originated,2040.0
4735,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,I,Intermodal Traffic,IC,Originated,
4736,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,I,Intermodal Traffic,IT,Originated,
4737,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,C,Carload Traffic,10,Received,161.0
4738,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,I,Intermodal Traffic,IC,Received,
4739,2014-12-29T00:00:00.000Z,2014,1,1,1,Canada,I,Intermodal Traffic,IT,Received,199.0
4740,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,C,Carload Traffic,10,Originated,1991.0
4741,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,I,Intermodal Traffic,IC,Originated,30585.0
4742,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,I,Intermodal Traffic,IT,Originated,584.0
4743,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,C,Carload Traffic,10,Received,
4744,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,I,Intermodal Traffic,IC,Received,514.0
4745,2014-12-29T00:00:00.000Z,2015,1,1,1,Canada,I,Intermodal Traffic,IT,Received,471.0
4746,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,C,Carload Traffic,10,Originated,3326.0
4747,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,I,Intermodal Traffic,IC,Originated,51159.0
4748,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,I,Intermodal Traffic,IT,Originated,562.0
4749,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,C,Carload Traffic,10,Received,220.0
4750,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,I,Intermodal Traffic,IC,Received,
4751,2015-01-05T00:00:00.000Z,2015,1,1,2,Canada,I,Intermodal Traffic,IT,Received,451.0
4752,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,C,Carload Traffic,10,Originated,
4753,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,I,Intermodal Traffic,IC,Originated,31086.0
4754,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,I,Intermodal Traffic,IT,Originated,
4755,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,C,Carload Traffic,10,Received,
4756,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,I,Intermodal Traffic,IC,Received,726.0
4757,2015-01-12T00:00:00.000Z,2015,1,1,3,Canada,I,Intermodal Traffic,IT,Received,573.0
4758,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,C,Carload Traffic,10,Originated,3291.0
4759,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,I,Intermodal Traffic,IC,Originated,53376.0
4760,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,I,Intermodal Traffic,IT,Originated,294.0
4761,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,C,Carload Traffic,10,Received,
4762,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,I,Intermodal Traffic,IC,Received,489.0
4763,2015-01-19T00:00:00.000Z,2015,1,1,4,Canada,I,Intermodal Traffic,IT,Received,297.0
4764,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,C,Carload Traffic,10,Originated,2997.0
4765,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,I,Intermodal Traffic,IC,Originated,41771.0
4766,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,I,Intermodal Traffic,IT,Originated,
4767,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,C,Carload Traffic,10,Received,114.0
4768,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,I,Intermodal Traffic,IC,Received,950.0
4769,2015-01-26T00:00:00.000Z,2015,1,2,5,Canada,I,Intermodal Traffic,IT,Received,188.0
4770,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,C,Carload Traffic,10,Originated,
4771,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,I,Intermodal Traffic,IC,Originated,
4772,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,I,Intermodal Traffic,IT,Originated,369.0
4773,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,C,Carload Traffic,10,Received,
4774,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,I,Intermodal Traffic,IC,Received,
4775,2015-02-02T00:00:00.000Z,2015,1,2,6,Canada,I,Intermodal Traffic,IT,Received,198.0
4776,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,C,Carload Traffic,10,Originated,2279.0
4777,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,I,Intermodal Traffic,IC,Originated,32369.0
4778,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,I,Intermodal Traffic,IT,Originated,332.0
4779,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,C,Carload Traffic,10,Received,141.0
4780,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,I,Intermodal Traffic,IC,Received,642.0
4781,2015-02-09T00:00:00.000Z,2015,1,2,7,Canada,I,Intermodal Traffic,IT,Received,404.0
4782,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,C,Carload Traffic,10,Originated,1843.0
4783,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,I,Intermodal Traffic,IC,Originated,56925.0
4784,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,I,Intermodal Traffic,IT,Originated,476.0
4785,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,C,Carload Traffic,10,Received,240.0
4786,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,I,Intermodal Traffic,IC,Received,626.0
4787,2015-02-16T00:00:00.000Z,2015,1,2,8,Canada,I,Intermodal Traffic,IT,Received,
4788,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,C,Carload Traffic,10,Originated,3089.0
4789,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,I,Intermodal Traffic,IC,Originated,
4790,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,I,Intermodal Traffic,IT,Originated,623.0
4791,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,C,Carload Traffic,10,Received,189.0
4792,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,I,Intermodal Traffic,IC,Received,801.0
4793,2015-02-23T00:00:00.000Z,2015,1,3,9,Canada,I,Intermodal Traffic,IT,Received,378.0
4794,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,C,Carload Traffic,10,Originated,1774.0
4795,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,I,Intermodal Traffic,IC,Originated,35316.0
4796,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,I,Intermodal Traffic,IT,Originated,
4797,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,C,Carload Traffic,10,Received,202.0
4798,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,I,Intermodal Traffic,IC,Received,736.0
4799,2015-03-02T00:00:00.000Z,2015,1,3,10,Canada,I,Intermodal Traffic,IT,Received,479.0
4800,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,C,Carload Traffic,10,Originated,
4801,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,I,Intermodal Traffic,IC,Originated,
4802,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,I,Intermodal Traffic,IT,Originated,
4803,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,C,Carload Traffic,10,Received,230.0
4804,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,I,Intermodal Traffic,IC,Received,
4805,2015-03-09T00:00:00.000Z,2015,1,3,11,Canada,I,Intermodal Traffic,IT,Received,355.0
4806,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,C,Carload Traffic,10,Originated,3208.0
4807,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,I,Intermodal Traffic,IC,Originated,
4808,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,I,Intermodal Traffic,IT,Originated,
4809,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,C,Carload Traffic,10,Received,282.0
4810,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,I,Intermodal Traffic,IC,Received,864.0
4811,2015-03-16T00:00:00.000Z,2015,1,3,12,Canada,I,Intermodal Traffic,IT,Received,
4812,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,C,Carload Traffic,10,Originated,2821.0
4813,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,I,Intermodal Traffic,IC,Originated,
4814,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,I,Intermodal Traffic,IT,Originated,495.0
4815,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,C,Carload Traffic,10,Received,188.0
4816,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,I,Intermodal Traffic,IC,Received,886.0
4817,2015-03-23T00:00:00.000Z,2015,2,4,13,Canada,I,Intermodal Traffic,IT,Received,
4818,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,C,Carload Traffic,10,Originated,3397.0
4819,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,I,Intermodal Traffic,IC,Originated,43756.0
4820,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,I,Intermodal Traffic,IT,Originated,408.0
4821,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,C,Carload Traffic,10,Received,214.0
4822,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,I,Intermodal Traffic,IC,Received,776.0
4823,2015-03-30T00:00:00.000Z,2015,2,4,14,Canada,I,Intermodal Traffic,IT,Received,
4824,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,C,Carload Traffic,10,Originated,
4825,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,I,Intermodal Traffic,IC,Originated,42579.0
4826,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,I,Intermodal Traffic,IT,Originated,
4827,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,C,Carload Traffic,10,Received,210.0
4828,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,I,Intermodal Traffic,IC,Received,
4829,2015-04-06T00:00:00.000Z,2015,2,4,15,Canada,I,Intermodal Traffic,IT,Received,510.0
4830,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,C,Carload Traffic,10,Originated,
4831,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,I,Intermodal Traffic,IC,Originated,42435.0
4832,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,I,Intermodal Traffic,IT,Originated,452.0
4833,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,C,Carload Traffic,10,Received,193.0
4834,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,I,Intermodal Traffic,IC,Received,1020.0
4835,2015-04-13T00:00:00.000Z,2015,2,4,16,Canada,I,Intermodal Traffic,IT,Received,359.0
4836,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,C,Carload Traffic,10,Originated,4194.0
4837,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,I,Intermodal Traffic,IC,Originated,35590.0
4838,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,I,Intermodal Traffic,IT,Originated,
4839,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,C,Carload Traffic,10,Received,247.0
4840,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,I,Intermodal Traffic,IC,Received,1050.0
4841,2015-04-20T00:00:00.000Z,2015,2,4,17,Canada,I,Intermodal Traffic,IT,Received,411.0
4842,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,C,Carload Traffic,10,Originated,2563.0
4843,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,I,Intermodal Traffic,IC,Originated,60488.0
4844,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,I,Intermodal Traffic,IT,Originated,417.0
4845,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,C,Carload Traffic,10,Received,271.0
4846,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,I,Intermodal Traffic,IC,Received,764.0
4847,2015-04-27T00:00:00.000Z,2015,2,5,18,Canada,I,Intermodal Traffic,IT,Received,301.0
4848,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,C,Carload Traffic,10,Originated,2965.0
4849,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,I,Intermodal Traffic,IC,Originated,51907.0
4850,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,I,Intermodal Traffic,IT,Originated,303.0
4851,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,C,Carload Traffic,10,Received,243.0
4852,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,I,Intermodal Traffic,IC,Received,935.0
4853,2015-05-04T00:00:00.000Z,2015,2,5,19,Canada,I,Intermodal Traffic,IT,Received,
4854,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,C,Carload Traffic,10,Originated,2256.0
4855,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,I,Intermodal Traffic,IC,Originated,41715.0
4856,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,I,Intermodal Traffic,IT,Originated,618.0
4857,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,C,Carload Traffic,10,Received,
4858,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,I,Intermodal Traffic,IC,Received,795.0
4859,2015-05-11T00:00:00.000Z,2015,2,5,20,Canada,I,Intermodal Traffic,IT,Received,512.0
4860,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,C,Carload Traffic,10,Originated,3439.0
4861,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,I,Intermodal Traffic,IC,Originated,
4862,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,I,Intermodal Traffic,IT,Originated,214.0
4863,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,C,Carload Traffic,10,Received,185.0
4864,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,I,Intermodal Traffic,IC,Received,
4865,2015-05-18T00:00:00.000Z,2015,2,5,21,Canada,I,Intermodal Traffic,IT,Received,232.0
4866,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,C,Carload Traffic,10,Originated,3779.0
4867,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,I,Intermodal Traffic,IC,Originated,38443.0
4868,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,I,Intermodal Traffic,IT,Originated,403.0
4869,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,C,Carload Traffic,10,Received,253.0
4870,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,I,Intermodal Traffic,IC,Received,575.0
4871,2015-05-25T00:00:00.000Z,2015,2,6,22,Canada,I,Intermodal Traffic,IT,Received,323.0
4872,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,C,Carload Traffic,10,Originated,2201.0
4873,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,I,Intermodal Traffic,IC,Originated,51630.0
4874,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,I,Intermodal Traffic,IT,Originated,
4875,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,C,Carload Traffic,10,Received,220.0
4876,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,I,Intermodal Traffic,IC,Received,460.0
4877,2015-06-01T00:00:00.000Z,2015,2,6,23,Canada,I,Intermodal Traffic,IT,Received,661.0
4878,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,C,Carload Traffic,10,Originated,2864.0
4879,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,I,Intermodal Traffic,IC,Originated,39584.0
4880,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,I,Intermodal Traffic,IT,Originated,377.0
4881,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,C,Carload Traffic,10,Received,224.0
4882,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,I,Intermodal Traffic,IC,Received,
4883,2015-06-08T00:00:00.000Z,2015,2,6,24,Canada,I,Intermodal Traffic,IT,Received,265.0
4884,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,C,Carload Traffic,10,Originated,3261.0
4885,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,I,Intermodal Traffic,IC,Originated,41326.0
4886,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,I,Intermodal Traffic,IT,Originated,465.0
4887,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,C,Carload Traffic,10,Received,211.0
4888,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,I,Intermodal Traffic,IC,Received,808.0
4889,2015-06-15T00:00:00.000Z,2015,2,6,25,Canada,I,Intermodal Traffic,IT,Received,620.0
4890,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,C,Carload Traffic,10,Originated,2362.0
4891,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,I,Intermodal Traffic,IC,Originated,41269.0
4892,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,I,Intermodal Traffic,IT,Originated,482.0
4893,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,C,Carload Traffic,10,Received,258.0
4894,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,I,Intermodal Traffic,IC,Received,410.0
4895,2015-06-22T00:00:00.000Z,2015,3,7,26,Canada,I,Intermodal Traffic,IT,Received,270.0
4896,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,C,Carload Traffic,10,Originated,2214.0
4897,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,I,Intermodal Traffic,IC,Originated,24911.0
4898,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,I,Intermodal Traffic,IT,Originated,
4899,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,C,Carload Traffic,10,Received,
4900,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,I,Intermodal Traffic,IC,Received,567.0
4901,2015-06-29T00:00:00.000Z,2015,3,7,27,Canada,I,Intermodal Traffic,IT,Received,
4902,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,C,Carload Traffic,10,Originated,
4903,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,I,Intermodal Traffic,IC,Originated,40813.0
4904,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,I,Intermodal Traffic,IT,Originated,516.0
4905,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,C,Carload Traffic,10,Received,
4906,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,I,Intermodal Traffic,IC,Received,367.0
4907,2015-07-06T00:00:00.000Z,2015,3,7,28,Canada,I,Intermodal Traffic,IT,Received,717.0
4908,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,C,Carload Traffic,10,Originated,2450.0
4909,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,I,Intermodal Traffic,IC,Originated,41400.0
4910,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,I,Intermodal Traffic,IT,Originated,
4911,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,C,Carload Traffic,10,Received,
4912,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,I,Intermodal Traffic,IC,Received,237.0
4913,2015-07-13T00:00:00.000Z,2015,3,7,29,Canada,I,Intermodal Traffic,IT,Received,262.0
4914,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,C,Carload Traffic,10,Originated,
4915,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,I,Intermodal Traffic,IC,Originated,
4916,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,I,Intermodal Traffic,IT,Originated,
4917,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,C,Carload Traffic,10,Received,255.0
4918,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,I,Intermodal Traffic,IC,Received,
4919,2015-07-20T00:00:00.000Z,2015,3,7,30,Canada,I,Intermodal Traffic,IT,Received,466.0
4920,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,C,Carload Traffic,10,Originated,
4921,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,I,Intermodal Traffic,IC,Originated,42559.0
4922,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,I,Intermodal Traffic,IT,Originated,398.0
4923,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,C,Carload Traffic,10,Received,140.0
4924,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,I,Intermodal Traffic,IC,Received,
4925,2015-07-27T00:00:00.000Z,2015,3,8,31,Canada,I,Intermodal Traffic,IT,Received,144.0
4926,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,C,Carload Traffic,10,Originated,3425.0
4927,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,I,Intermodal Traffic,IC,Originated,35223.0
4928,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,I,Intermodal Traffic,IT,Originated,
4929,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,C,Carload Traffic,10,Received,166.0
4930,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,I,Intermodal Traffic,IC,Received,
4931,2015-08-03T00:00:00.000Z,2015,3,8,32,Canada,I,Intermodal Traffic,IT,Received,506.0
4932,2015-08-10T00:00:00.000Z,2015,3,8,33,Canada,C,Carload Traffic,10,Originated,2799.0
4933,2015-08-10T00:00:00.000Z,2015,3,8,33,Canada,I,Intermodal Traffic,IC,Originated,41620.0
4934,2015-08-10T00:00:00.000Z,2015,3,8,33,Canada,I,Intermodal Traffic,IT,Originated,350.0
4935,2015-08-10T00:00:00.000Z,2015,3,8,33,Canada,C,Carload Traffic,10,Received,
